x	y
0	0
2.6386616708e-05	0.0140515222482
2.6386616708e-05	0.0140515222482
2.6386616708e-05	0.0140515222482
2.6386616708e-05	0.0140515222482
5.2773233416e-05	0.0140515222482
5.2773233416e-05	0.0140515222482
5.2773233416e-05	0.0140515222482
5.2773233416e-05	0.016393442623
5.2773233416e-05	0.0175644028103
5.2773233416e-05	0.019906323185
5.2773233416e-05	0.0210772833724
5.2773233416e-05	0.0210772833724
7.9159850124e-05	0.0210772833724
7.9159850124e-05	0.0222482435597
7.9159850124e-05	0.0234192037471
7.9159850124e-05	0.0245901639344
7.9159850124e-05	0.0269320843091
7.9159850124e-05	0.0292740046838
7.9159850124e-05	0.0327868852459
7.9159850124e-05	0.0339578454333
7.9159850124e-05	0.036299765808
7.9159850124e-05	0.0374707259953
7.9159850124e-05	0.0386416861827
7.9159850124e-05	0.03981264637
7.9159850124e-05	0.0409836065574
7.9159850124e-05	0.0421545667447
7.9159850124e-05	0.0444964871194
7.9159850124e-05	0.0456674473068
7.9159850124e-05	0.0468384074941
7.9159850124e-05	0.0480093676815
7.9159850124e-05	0.0491803278689
7.9159850124e-05	0.0503512880562
7.9159850124e-05	0.0526932084309
7.9159850124e-05	0.056206088993
7.9159850124e-05	0.0573770491803
7.9159850124e-05	0.0585480093677
7.9159850124e-05	0.059718969555
7.9159850124e-05	0.0608899297424
7.9159850124e-05	0.0620608899297
7.9159850124e-05	0.0644028103044
7.9159850124e-05	0.0655737704918
7.9159850124e-05	0.0679156908665
7.9159850124e-05	0.0679156908665
7.9159850124e-05	0.0702576112412
7.9159850124e-05	0.0725995316159
7.9159850124e-05	0.0737704918033
7.9159850124e-05	0.0749414519906
7.9159850124e-05	0.076112412178
7.9159850124e-05	0.0772833723653
7.9159850124e-05	0.0784543325527
7.9159850124e-05	0.07962529274
7.9159850124e-05	0.0807962529274
7.9159850124e-05	0.0819672131148
7.9159850124e-05	0.0831381733021
7.9159850124e-05	0.0843091334895
7.9159850124e-05	0.0854800936768
7.9159850124e-05	0.0866510538642
7.9159850124e-05	0.0889929742389
7.9159850124e-05	0.0901639344262
7.9159850124e-05	0.0913348946136
7.9159850124e-05	0.0925058548009
7.9159850124e-05	0.096018735363
7.9159850124e-05	0.0971896955504
7.9159850124e-05	0.0983606557377
7.9159850124e-05	0.100702576112
7.9159850124e-05	0.104215456674
7.9159850124e-05	0.106557377049
7.9159850124e-05	0.108899297424
7.9159850124e-05	0.110070257611
7.9159850124e-05	0.111241217799
7.9159850124e-05	0.112412177986
7.9159850124e-05	0.113583138173
7.9159850124e-05	0.114754098361
7.9159850124e-05	0.115925058548
7.9159850124e-05	0.117096018735
7.9159850124e-05	0.118266978923
7.9159850124e-05	0.120608899297
7.9159850124e-05	0.121779859485
7.9159850124e-05	0.122950819672
7.9159850124e-05	0.124121779859
7.9159850124e-05	0.126463700234
7.9159850124e-05	0.127634660422
7.9159850124e-05	0.129976580796
7.9159850124e-05	0.131147540984
7.9159850124e-05	0.132318501171
7.9159850124e-05	0.133489461358
7.9159850124e-05	0.135831381733
7.9159850124e-05	0.13700234192
7.9159850124e-05	0.138173302108
7.9159850124e-05	0.140515222482
7.9159850124e-05	0.142857142857
7.9159850124e-05	0.144028103044
7.9159850124e-05	0.145199063232
7.9159850124e-05	0.146370023419
7.9159850124e-05	0.147540983607
7.9159850124e-05	0.149882903981
7.9159850124e-05	0.151053864169
7.9159850124e-05	0.152224824356
7.9159850124e-05	0.153395784543
7.9159850124e-05	0.154566744731
7.9159850124e-05	0.158079625293
7.9159850124e-05	0.15925058548
7.9159850124e-05	0.161592505855
7.9159850124e-05	0.162763466042
7.9159850124e-05	0.165105386417
7.9159850124e-05	0.167447306792
7.9159850124e-05	0.169789227166
7.9159850124e-05	0.170960187354
7.9159850124e-05	0.172131147541
7.9159850124e-05	0.173302107728
7.9159850124e-05	0.174473067916
7.9159850124e-05	0.17681498829
0.000105546466832	0.17681498829
0.000158319700248	0.179156908665
0.000158319700248	0.18149882904
0.000158319700248	0.183840749415
0.000158319700248	0.185011709602
0.000158319700248	0.188524590164
0.000158319700248	0.193208430913
0.000158319700248	0.195550351288
0.000158319700248	0.196721311475
0.000158319700248	0.197892271663
0.000158319700248	0.19906323185
0.000158319700248	0.200234192037
0.000158319700248	0.202576112412
0.000158319700248	0.204918032787
0.000184706316956	0.206088992974
0.000184706316956	0.208430913349
0.000184706316956	0.210772833724
0.000184706316956	0.211943793911
0.000184706316956	0.214285714286
0.000184706316956	0.215456674473
0.000184706316956	0.21662763466
0.000184706316956	0.217798594848
0.000184706316956	0.218969555035
0.000184706316956	0.22131147541
0.000184706316956	0.222482435597
0.000184706316956	0.224824355972
0.000184706316956	0.225995316159
0.000184706316956	0.227166276347
0.000184706316956	0.229508196721
