x	y
0	0
5.11482788604e-05	0.0199335548173
5.11482788604e-05	0.0199335548173
5.11482788604e-05	0.0199335548173
5.11482788604e-05	0.0199335548173
7.67224182906e-05	0.0199335548173
0.000102296557721	0.0199335548173
0.000102296557721	0.0199335548173
0.000102296557721	0.0232558139535
0.000102296557721	0.0232558139535
0.000102296557721	0.0265780730897
0.000102296557721	0.0265780730897
0.000102296557721	0.0265780730897
0.000127870697151	0.0265780730897
0.000127870697151	0.0282392026578
0.000127870697151	0.0299003322259
0.000127870697151	0.031561461794
0.000127870697151	0.0348837209302
0.000127870697151	0.0382059800664
0.000127870697151	0.0431893687708
0.000127870697151	0.0448504983389
0.000127870697151	0.0481727574751
0.000127870697151	0.0498338870432
0.000127870697151	0.0514950166113
0.000127870697151	0.0531561461794
0.000127870697151	0.0548172757475
0.000127870697151	0.0564784053156
0.000127870697151	0.0598006644518
0.000127870697151	0.0614617940199
0.000127870697151	0.063122923588
0.000127870697151	0.0647840531561
0.000127870697151	0.0664451827243
0.000127870697151	0.0681063122924
0.000127870697151	0.0714285714286
0.000127870697151	0.0764119601329
0.000127870697151	0.078073089701
0.000127870697151	0.0797342192691
0.000127870697151	0.0813953488372
0.000127870697151	0.0830564784053
0.000127870697151	0.0847176079734
0.000127870697151	0.0880398671096
0.000127870697151	0.0897009966777
0.000127870697151	0.093023255814
0.000127870697151	0.093023255814
0.000127870697151	0.0963455149502
0.000127870697151	0.0996677740864
0.000127870697151	0.101328903654
0.000127870697151	0.102990033223
0.000127870697151	0.102990033223
0.000127870697151	0.104651162791
0.000127870697151	0.104651162791
0.000127870697151	0.106312292359
0.000127870697151	0.106312292359
0.000127870697151	0.106312292359
0.000127870697151	0.107973421927
0.000127870697151	0.109634551495
0.000127870697151	0.111295681063
0.000127870697151	0.112956810631
0.000127870697151	0.116279069767
0.000127870697151	0.117940199336
0.000127870697151	0.119601328904
0.000127870697151	0.121262458472
0.000127870697151	0.126245847176
0.000127870697151	0.127906976744
0.000127870697151	0.129568106312
0.000127870697151	0.132890365449
0.000127870697151	0.137873754153
0.000127870697151	0.141196013289
0.000127870697151	0.144518272425
0.000127870697151	0.146179401993
0.000127870697151	0.147840531561
0.000127870697151	0.14950166113
0.000127870697151	0.151162790698
0.000127870697151	0.152823920266
0.000127870697151	0.154485049834
0.000127870697151	0.156146179402
0.000127870697151	0.15780730897
0.000127870697151	0.161129568106
0.000127870697151	0.162790697674
0.000127870697151	0.164451827243
0.000127870697151	0.166112956811
0.000127870697151	0.169435215947
0.000127870697151	0.171096345515
0.000127870697151	0.174418604651
0.000127870697151	0.176079734219
0.000127870697151	0.177740863787
0.000127870697151	0.179401993355
0.000127870697151	0.182724252492
0.000127870697151	0.18438538206
0.000127870697151	0.186046511628
0.000127870697151	0.189368770764
0.000127870697151	0.1926910299
0.000127870697151	0.194352159468
0.000127870697151	0.196013289037
0.000127870697151	0.197674418605
0.000127870697151	0.199335548173
0.000127870697151	0.202657807309
0.000127870697151	0.204318936877
0.000127870697151	0.205980066445
0.000127870697151	0.207641196013
0.000127870697151	0.209302325581
0.000127870697151	0.214285714286
0.000127870697151	0.215946843854
0.000127870697151	0.21926910299
0.000127870697151	0.220930232558
0.000127870697151	0.224252491694
0.000127870697151	0.227574750831
0.000127870697151	0.230897009967
0.000127870697151	0.232558139535
0.000127870697151	0.234219269103
0.000127870697151	0.235880398671
0.000127870697151	0.237541528239
0.000127870697151	0.240863787375
0.000153444836581	0.240863787375
0.000204593115442	0.244186046512
0.000204593115442	0.247508305648
0.000204593115442	0.250830564784
0.000204593115442	0.252491694352
0.000204593115442	0.257475083056
0.000204593115442	0.264119601329
0.000204593115442	0.267441860465
0.000204593115442	0.269102990033
0.000204593115442	0.270764119601
0.000204593115442	0.272425249169
0.000204593115442	0.274086378738
0.000204593115442	0.277408637874
0.000204593115442	0.28073089701
0.000230167254872	0.282392026578
0.000230167254872	0.285714285714
0.000230167254872	0.28903654485
0.000230167254872	0.290697674419
0.000230167254872	0.294019933555
0.000230167254872	0.295681063123
0.000230167254872	0.297342192691
0.000230167254872	0.299003322259
0.000230167254872	0.300664451827
0.000230167254872	0.303986710963
0.000230167254872	0.305647840532
0.000230167254872	0.308970099668
0.000230167254872	0.310631229236
0.000230167254872	0.312292358804
0.000230167254872	0.31561461794
0.000230167254872	0.31561461794
0.000255741394302	0.31561461794
0.000255741394302	0.317275747508
0.000281315533732	0.317275747508
0.000306889673162	0.317275747508
0.000332463812593	0.317275747508
0.000383612091453	0.317275747508
0.000409186230883	0.320598006645
0.000434760370314	0.322259136213
0.000460334509744	0.322259136213
0.000485908649174	0.322259136213
0.000537056928034	0.322259136213
0.000562631067465	0.322259136213
0.000588205206895	0.322259136213
0.000639353485755	0.322259136213
0.000690501764616	0.322259136213
0.000767224182906	0.322259136213
0.000767224182906	0.323920265781
0.000792798322336	0.323920265781
0.000818372461767	0.323920265781
0.000895094880057	0.323920265781
0.00104853971664	0.325581395349
0.00107411385607	0.325581395349
0.00112526213493	0.325581395349
0.00120198455322	0.325581395349
0.00125313283208	0.325581395349
0.00127870697151	0.325581395349
0.0013554293898	0.325581395349
0.00143215180809	0.325581395349
0.00145772594752	0.325581395349
0.00153444836581	0.325581395349
0.00156002250524	0.325581395349
0.00158559664467	0.325581395349
0.00158559664467	0.327242524917
0.0016111707841	0.327242524917
0.00163674492353	0.327242524917
0.00166231906296	0.327242524917
0.00173904148125	0.327242524917
0.00176461562068	0.327242524917
0.00179018976011	0.327242524917
0.00186691217841	0.327242524917
0.00191806045727	0.327242524917
0.0019436345967	0.327242524917
0.00199478287556	0.327242524917
0.00202035701499	0.327242524917
0.00212265357271	0.327242524917
0.00214822771214	0.327242524917
0.002199375991	0.327242524917
0.00222495013043	0.327242524917
0.00225052426986	0.327242524917
0.00227609840929	0.327242524917
0.00230167254872	0.327242524917
0.00230167254872	0.327242524917
0.00230167254872	0.327242524917
0.00235282082758	0.327242524917
0.00235282082758	0.330564784053
0.00235282082758	0.333887043189
0.00235282082758	0.333887043189
0.00237839496701	0.333887043189
0.00240396910644	0.333887043189
0.00240396910644	0.335548172757
0.00240396910644	0.338870431894
0.00240396910644	0.340531561462
0.00240396910644	0.34219269103
0.00240396910644	0.345514950166
0.00240396910644	0.347176079734
0.00240396910644	0.347176079734
0.00240396910644	0.347176079734
0.00242954324587	0.347176079734
0.0024551173853	0.347176079734
0.00248069152473	0.347176079734
0.00248069152473	0.348837209302
0.00248069152473	0.35049833887
0.00248069152473	0.352159468439
0.00248069152473	0.353820598007
0.00248069152473	0.355481727575
0.00248069152473	0.357142857143
0.00250626566416	0.357142857143
0.00253183980359	0.357142857143
0.00255741394302	0.357142857143
0.00258298808245	0.357142857143
0.0027108587796	0.357142857143
0.00273643291903	0.358803986711
0.00278758119789	0.358803986711
0.00281315533732	0.358803986711
0.00283872947675	0.358803986711
0.00286430361618	0.358803986711
0.00286430361618	0.360465116279
0.00288987775561	0.360465116279
0.00291545189504	0.360465116279
0.00294102603447	0.360465116279
0.00294102603447	0.362126245847
0.0029666001739	0.363787375415
0.00299217431333	0.363787375415
0.00301774845276	0.363787375415
0.00304332259219	0.363787375415
0.00309447087106	0.363787375415
0.00312004501049	0.363787375415
0.00312004501049	0.363787375415
0.00314561914992	0.363787375415
0.00317119328935	0.363787375415
0.00319676742878	0.363787375415
0.00319676742878	0.365448504983
0.00322234156821	0.365448504983
0.00327348984707	0.365448504983
0.00327348984707	0.367109634551
0.0032990639865	0.367109634551
0.00332463812593	0.367109634551
0.00332463812593	0.367109634551
0.00335021226536	0.367109634551
0.00337578640479	0.367109634551
0.00337578640479	0.36877076412
0.00342693468365	0.36877076412
0.00347808296251	0.36877076412
0.00352923124137	0.36877076412
0.00363152779909	0.36877076412
0.00373382435681	0.36877076412
0.0038105467751	0.36877076412
0.00383612091453	0.36877076412
0.00386169505396	0.36877076412
0.00388726919339	0.36877076412
0.00393841747225	0.36877076412
0.00398956575111	0.36877076412
0.00411743644826	0.36877076412
0.00414301058769	0.36877076412
0.00419415886655	0.36877076412
0.00424530714541	0.36877076412
0.00434760370314	0.36877076412
0.004398751982	0.36877076412
0.00442432612143	0.36877076412
0.00444990026086	0.370431893688
0.00447547440029	0.370431893688
0.00455219681858	0.370431893688
0.00457777095801	0.370431893688
0.00462891923687	0.370431893688
0.0046544933763	0.370431893688
0.00468006751573	0.370431893688
0.00470564165516	0.372093023256
0.00473121579459	0.372093023256
0.00483351235231	0.373754152824
0.00488466063117	0.373754152824
0.00493580891003	0.375415282392
0.00498695718889	0.375415282392
0.00503810546775	0.375415282392
0.00511482788604	0.375415282392
0.00511482788604	0.37707641196
0.00521712444376	0.378737541528
0.00531942100148	0.378737541528
0.00539614341977	0.378737541528
0.00544729169863	0.378737541528
0.00549843997749	0.380398671096
0.00552401411692	0.382059800664
0.00554958825636	0.382059800664
0.00562631067465	0.382059800664
0.00565188481408	0.382059800664
0.00570303309294	0.382059800664
0.00583090379009	0.382059800664
0.00588205206895	0.382059800664
0.00590762620838	0.382059800664
0.00593320034781	0.382059800664
0.00598434862667	0.382059800664
0.00603549690553	0.382059800664
0.00606107104496	0.382059800664
0.00611221932382	0.382059800664
0.00611221932382	0.382059800664
0.00613779346325	0.382059800664
0.00616336760268	0.382059800664
0.00618894174211	0.382059800664
0.00624009002097	0.382059800664
0.00624009002097	0.382059800664
0.00631681243926	0.382059800664
0.00634238657869	0.382059800664
0.00644468313641	0.382059800664
0.00649583141527	0.383720930233
0.00654697969413	0.383720930233
0.00662370211242	0.383720930233
0.00664927625185	0.383720930233
0.00667485039128	0.383720930233
0.00667485039128	0.383720930233
0.00670042453071	0.383720930233
0.00672599867014	0.383720930233
0.00687944350673	0.383720930233
0.00703288834331	0.383720930233
0.00754437113191	0.383720930233
0.00790240908393	0.385382059801
0.00813257633881	0.388704318937
0.00823487289653	0.388704318937
0.00854176256969	0.388704318937
0.00856733670912	0.388704318937
0.00897652294	0.393687707641
0.00920669019487	0.395348837209
0.0095647281469	0.395348837209
0.00997391437778	0.397009966777
0.0101017850749	0.397009966777
0.010459823027	0.397009966777
0.0109201575367	0.397009966777
0.0113037696282	0.397009966777
0.0115850851619	0.398671096346
0.0118664006956	0.398671096346
0.0119431231139	0.398671096346
0.0121477162293	0.398671096346
0.0123523093448	0.401993355482
0.0126336248785	0.40365448505
0.0128126438545	0.40365448505
0.0129405145517	0.40365448505
0.0132218300854	0.40365448505
0.0134264232009	0.405315614618
0.0136310163163	0.408637873754
0.0138867577106	0.410299003322
0.0142703698021	0.410299003322
0.0143982404992	0.410299003322
0.0147051301724	0.410299003322
0.0148330008695	0.410299003322
0.0150887422638	0.410299003322
0.0154212060764	0.410299003322
0.0156513733313	0.410299003322
0.0159071147256	0.410299003322
0.0161884302593	0.410299003322
0.0164953199325	0.410299003322
0.0166999130479	0.410299003322
0.0169045061634	0.410299003322
0.017236969976	0.410299003322
0.017415988952	0.410299003322
0.0176461562068	0.410299003322
0.0177228786251	0.410299003322
0.0179786200194	0.410299003322
0.0182599355532	0.410299003322
0.0185923993658	0.410299003322
0.0190015855966	0.410299003322
0.0192573269909	0.41196013289
0.0195897908035	0.41196013289
0.0199478287556	0.41196013289
0.0203570149864	0.41196013289
0.0205360339625	0.413621262458
0.0207662012173	0.413621262458
0.0209452201933	0.413621262458
0.0210475167511	0.415282392027
0.0212009615876	0.415282392027
0.0215334254002	0.415282392027
0.0216612960974	0.415282392027
0.0218914633523	0.416943521595
0.0220960564677	0.416943521595
0.0223006495831	0.420265780731
0.022530816838	0.420265780731
0.0227865582323	0.421926910299
0.0229144289295	0.421926910299
0.0232980410209	0.421926910299
0.0235793565547	0.421926910299
0.0237839496701	0.421926910299
0.0239118203672	0.421926910299
0.0241164134827	0.421926910299
0.0243465807376	0.421926910299
0.0245000255741	0.421926910299
0.0247557669684	0.421926910299
0.0248836376656	0.421926910299
0.0250370825022	0.421926910299
0.0251649531993	0.421926910299
0.0254718428725	0.421926910299
0.0256508618485	0.421926910299
0.0258043066851	0.421926910299
0.0259321773822	0.421926910299
0.0261111963582	0.421926910299
0.0263413636131	0.421926910299
0.0264948084497	0.421926910299
0.026750549844	0.421926910299
0.0269551429594	0.421926910299
0.027287606772	0.421926910299
0.0275689223058	0.421926910299
0.0276967930029	0.423588039867
0.0278758119789	0.423588039867
0.0281059792338	0.423588039867
0.0283617206281	0.423588039867
0.0285407396041	0.425249169435
0.028770906859	0.425249169435
0.028949925835	0.425249169435
0.0291033706716	0.425249169435
0.0292312413687	0.425249169435
0.0295381310419	0.425249169435
0.0297427241573	0.425249169435
0.0298705948545	0.425249169435
0.0300496138305	0.425249169435
0.0302542069459	0.425249169435
0.0304843742008	0.425249169435
0.0306378190374	0.426910299003
0.0308424121528	0.426910299003
0.0308935604317	0.426910299003
0.0310470052683	0.426910299003
0.0312260242443	0.426910299003
0.0314050432203	0.426910299003
0.0316096363357	0.426910299003
0.0318398035906	0.428571428571
0.0319932484272	0.428571428571
0.0321978415426	0.428571428571
0.0322745639609	0.428571428571
0.0325814536341	0.428571428571
0.032811620889	0.428571428571
0.0328883433072	0.428571428571
0.0330417881438	0.428571428571
0.033169658841	0.428571428571
0.0332463812593	0.428571428571
0.0334765485141	0.428571428571
0.0336555674902	0.428571428571
0.0338601606056	0.428571428571
0.0339624571633	0.428571428571
0.0341159019999	0.428571428571
0.0342949209759	0.428571428571
0.0343716433942	0.428571428571
0.0346785330674	0.428571428571
0.0347552554857	0.428571428571
0.0348319779039	0.428571428571
0.0349854227405	0.428571428571
0.0351644417165	0.43023255814
0.0352667382743	0.43023255814
0.0354713313897	0.43023255814
0.0356503503657	0.43023255814
0.035727072784	0.43023255814
0.0359572400389	0.43023255814
0.0360595365966	0.43023255814
0.0362129814332	0.43023255814
0.0363152779909	0.43023255814
0.0363664262698	0.431893687708
0.0364175745486	0.431893687708
0.0366477418035	0.431893687708
0.0369802056161	0.431893687708
0.0371592245921	0.433554817276
0.0373126694287	0.433554817276
0.037568410823	0.433554817276
0.0377218556596	0.433554817276
0.0379520229144	0.433554817276
0.0380543194721	0.433554817276
0.0382077643087	0.433554817276
0.0384123574242	0.435215946844
0.0385402281213	0.435215946844
0.0387448212368	0.435215946844
0.0388982660733	0.435215946844
0.0390517109099	0.435215946844
0.0392818781648	0.435215946844
0.039409748862	0.435215946844
0.0395376195591	0.435215946844
0.0396910643957	0.435215946844
0.0398445092323	0.435215946844
0.0400235282083	0.435215946844
0.0401769730449	0.435215946844
0.040304843742	0.435215946844
0.040483862718	0.435215946844
0.0407140299729	0.435215946844
0.04084190067	0.435215946844
0.0411487903432	0.435215946844
0.0414812541558	0.435215946844
0.0416346989924	0.435215946844
0.0418137179684	0.435215946844
0.0419160145261	0.435215946844
0.0420183110838	0.435215946844
0.0421717559204	0.435215946844
0.0424786455936	0.435215946844
0.0428111094062	0.435215946844
0.0430157025216	0.435215946844
0.0432458697765	0.435215946844
0.0433481663342	0.435215946844
0.0434760370314	0.435215946844
0.0436294818679	0.435215946844
0.0437317784257	0.435215946844
0.0438085008439	0.435215946844
0.0440130939594	0.435215946844
0.0441409646565	0.435215946844
0.0444478543297	0.435215946844
0.0444990026086	0.435215946844
0.0446780215846	0.435215946844
0.0448570405606	0.435215946844
0.0449849112577	0.435215946844
0.0451383560943	0.435215946844
0.0452918009309	0.435215946844
0.0454452457675	0.435215946844
0.0457265613012	0.435215946844
0.0459567285561	0.435215946844
0.0461613216715	0.435215946844
0.0462380440898	0.435215946844
0.0463914889264	0.436877076412
0.0464682113447	0.436877076412
0.0466216561813	0.436877076412
0.0467751010179	0.436877076412
0.046902971715	0.436877076412
0.0471331389699	0.43853820598
0.047261009667	0.43853820598
0.0474144545036	0.43853820598
0.0476446217585	0.43853820598
0.0477213441768	0.43853820598
0.0479003631528	0.43853820598
0.0481305304077	0.43853820598
0.0483351235231	0.43853820598
0.0484118459414	0.43853820598
0.0486675873357	0.43853820598
0.0488210321723	0.43853820598
0.0488977545906	0.43853820598
0.0490767735666	0.43853820598
0.0491534959849	0.43853820598
0.0493580891003	0.43853820598
0.0495115339369	0.43853820598
0.049639404634	0.43853820598
0.0497417011918	0.43853820598
0.0497928494706	0.43853820598
0.0499207201678	0.43853820598
0.0500997391438	0.43853820598
0.0502276098409	0.43853820598
0.0502787581198	0.43853820598
0.0503810546775	0.43853820598
0.0505089253747	0.43853820598
0.050585647793	0.43853820598
0.0506879443507	0.43853820598
0.0507390926295	0.43853820598
0.0508669633267	0.43853820598
0.0509948340238	0.43853820598
0.0511482788604	0.43853820598
0.0513272978364	0.43853820598
0.0514040202547	0.43853820598
0.0515830392307	0.43853820598
0.051659761649	0.43853820598
0.0517364840673	0.43853820598
0.051838780625	0.43853820598
0.0519410771828	0.43853820598
0.0519922254616	0.43853820598
0.0520689478799	0.43853820598
0.0521968185771	0.43853820598
0.0523246892742	0.43853820598
0.0524781341108	0.43853820598
0.0526315789474	0.43853820598
0.0527850237839	0.43853820598
0.0529128944811	0.43853820598
0.0530663393177	0.43853820598
0.0532709324331	0.43853820598
0.0533988031303	0.43853820598
0.0534755255486	0.43853820598
0.0536289703851	0.43853820598
0.0538079893612	0.43853820598
0.0539102859189	0.43853820598
0.0541404531738	0.43853820598
0.0543194721498	0.43853820598
