x	y
0	0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.992063492063	1.0
0.992063492063	0.995901639344
0.992063492063	0.987804878049
0.984251968504	0.987804878049
0.968992248062	0.987804878049
0.968992248062	0.983805668016
0.961538461538	0.979838709677
0.961538461538	0.972
0.954198473282	0.96812749004
0.954198473282	0.96812749004
0.954198473282	0.964285714286
0.954198473282	0.9604743083
0.94696969697	0.9604743083
0.93984962406	0.9604743083
0.932835820896	0.9604743083
0.919117647059	0.9604743083
0.912408759124	0.9604743083
0.905797101449	0.9604743083
0.89928057554	0.9604743083
0.89928057554	0.9604743083
0.89928057554	0.956692913386
0.89928057554	0.952941176471
0.892857142857	0.952941176471
0.886524822695	0.952941176471
0.880281690141	0.952941176471
0.880281690141	0.94921875
0.874125874126	0.94921875
0.874125874126	0.945525291829
0.868055555556	0.945525291829
0.862068965517	0.945525291829
0.856164383562	0.945525291829
0.838926174497	0.945525291829
0.822368421053	0.941860465116
0.811688311688	0.938223938224
0.801282051282	0.938223938224
0.796178343949	0.938223938224
0.786163522013	0.938223938224
0.78125	0.934615384615
0.766871165644	0.934615384615
0.766871165644	0.931034482759
0.757575757576	0.931034482759
0.753012048193	0.931034482759
0.748502994012	0.931034482759
0.739644970414	0.931034482759
0.735294117647	0.931034482759
0.735294117647	0.927480916031
0.730994152047	0.927480916031
0.730994152047	0.927480916031
0.726744186047	0.927480916031
0.722543352601	0.927480916031
0.718390804598	0.927480916031
0.714285714286	0.927480916031
0.706214689266	0.927480916031
0.694444444444	0.927480916031
0.68306010929	0.927480916031
0.675675675676	0.927480916031
0.672043010753	0.927480916031
0.668449197861	0.927480916031
0.661375661376	0.927480916031
0.657894736842	0.927480916031
0.65445026178	0.927480916031
0.65445026178	0.927480916031
0.644329896907	0.927480916031
0.637755102041	0.927480916031
0.631313131313	0.927480916031
0.628140703518	0.927480916031
0.621890547264	0.927480916031
0.615763546798	0.927480916031
0.612745098039	0.927480916031
0.609756097561	0.927480916031
0.6038647343	0.927480916031
0.600961538462	0.927480916031
0.598086124402	0.927480916031
0.595238095238	0.927480916031
0.592417061611	0.927480916031
0.589622641509	0.927480916031
0.584112149533	0.927480916031
0.581395348837	0.927480916031
0.576036866359	0.927480916031
0.573394495413	0.927480916031
0.568181818182	0.927480916031
0.565610859729	0.927480916031
0.563063063063	0.927480916031
0.560538116592	0.927480916031
0.558035714286	0.927480916031
0.555555555556	0.927480916031
0.553097345133	0.927480916031
0.548245614035	0.927480916031
0.541125541126	0.927480916031
0.529661016949	0.923954372624
0.504032258065	0.923954372624
0.498007968127	0.920454545455
0.484496124031	0.920454545455
0.46992481203	0.920454545455
0.452898550725	0.916981132075
0.429553264605	0.913533834586
0.416666666667	0.913533834586
0.404530744337	0.910112359551
0.399361022364	0.910112359551
0.391849529781	0.910112359551
0.382262996942	0.910112359551
0.376506024096	0.910112359551
0.369822485207	0.910112359551
0.36231884058	0.910112359551
0.358166189112	0.903345724907
0.353107344633	0.903345724907
0.349162011173	0.903345724907
0.343406593407	0.903345724907
0.33692722372	0.9
0.33422459893	0.9
0.328947368421	0.9
0.323834196891	0.9
0.31887755102	0.9
0.315656565657	0.9
0.30637254902	0.9
0.303398058252	0.9
0.297619047619	0.9
0.294117647059	0.89667896679
0.290697674419	0.89667896679
0.28801843318	0.89667896679
0.284738041002	0.89667896679
0.280269058296	0.89667896679
0.276548672566	0.89667896679
0.271739130435	0.89667896679
0.268240343348	0.89667896679
0.265957446809	0.893382352941
0.264270613108	0.89010989011
0.262605042017	0.886861313869
0.261506276151	0.886861313869
0.257731958763	0.886861313869
0.254582484725	0.886861313869
0.252525252525	0.886861313869
0.248508946322	0.886861313869
0.247035573123	0.886861313869
0.242248062016	0.886861313869
0.2408477842	0.886861313869
0.238095238095	0.883636363636
0.234521575985	0.883636363636
0.232774674115	0.883636363636
0.231481481481	0.880434782609
0.229357798165	0.880434782609
0.228937728938	0.880434782609
0.228102189781	0.880434782609
0.227272727273	0.880434782609
0.224014336918	0.880434782609
0.223214285714	0.880434782609
0.221631205674	0.87725631769
0.220458553792	0.87725631769
0.218914185639	0.87725631769
0.217391304348	0.87725631769
0.215146299484	0.87725631769
0.21404109589	0.87725631769
0.212947189097	0.874100719424
0.212224108659	0.870967741935
0.209731543624	0.870967741935
0.208333333333	0.870967741935
0.207296849088	0.870967741935
0.206270627063	0.864768683274
0.204582651391	0.864768683274
0.203583061889	0.86170212766
0.202922077922	0.86170212766
0.201938610662	0.86170212766
0.2	0.86170212766
0.198728139905	0.86170212766
0.196850393701	0.858657243816
0.195618153365	0.858657243816
0.194401244168	0.858657243816
0.192901234568	0.858657243816
0.192012288786	0.858657243816
0.191424196018	0.855633802817
0.190258751903	0.855633802817
0.189681335357	0.855633802817
0.188536953243	0.855633802817
0.187125748503	0.855633802817
0.186567164179	0.855633802817
0.185185185185	0.852631578947
0.184365781711	0.852631578947
0.184094256259	0.852631578947
0.183823529412	0.852631578947
0.00306613029827	0.284876905041
